snapshot_date,id,name,year,artists,categories,designers,expansion,expands,expansions,families,implementations,max_players,mechanics,min_age,min_players,playing_time,publishers,ranks,rating_average,rating_average_weight,rating_bayes_average,rating_median,rating_num_weights,rating_stddev,users_commented,users_owned,users_rated,users_trading,users_wanting,users_wishing
2018-04-28,75212,Grand Cru,2010,Alexander Jung,Economic | Farming,Ulrich Blum,False,[],"[Thing (id: 85922), Thing (id: 93558)]",Wine Games,,5,Auction/Bidding,12,2,90,eggertspiele,"[Thing (id: 1), Thing (id: 5497)]",6.8439,3.1444,6.15209,0.0,90,1.33933,,1177,1002,57,,
2018-04-28,382,Heimlich & Co.,1984,Oliver Freudenreich | Dietrich Lange | Matthias Wittig,Bluffing | Spies/Secret Agents,Wolfgang Kramer,False,[],[],Tube Games,,7,Roll / Spin and Move,8,2,30,Edition Perlhuhn (Göttinger Spiele) | Ravensburger Spieleverlag GmbH | 999 Games | AMIGO | Discovery Toys | Diset S. A. | Egmont Polska | Grow Jogos e Brinquedos | Majora | Rio Grande Games,"[Thing (id: 1), Thing (id: 5499)]",6.44933,1.4964,6.17631,0.0,278,1.28057,,4190,2837,217,,
2018-04-28,183571,Deep Space D-6,2015,Tony Go | Tim McBurnie,Dice | Print & Play | Science Fiction,Tony Go,False,[],[Thing (id: 228890)],Solitaire Games | Solitaire Print and Play Contest,Deep Space D-6: Armada,1,Dice Rolling | Worker Placement,10,1,30,(Web published) | Tau Leader Games,"[Thing (id: 1), Thing (id: 5496)]",7.36637,1.6296,6.23736,0.0,27,1.27657,,1810,790,26,,
2018-04-28,124827,Space Cadets: Away Missions,2015,William Bricker,Adventure | Fighting | Miniatures | Science Fiction | Space Exploration,Dan Raspler | Al Rose,False,[],"[Thing (id: 172311), Thing (id: 180589)]",Aliens | Crowdfunding: Kickstarter | Solitaire Games | Space Cadets,,6,Action Point Allowance System | Co-operative Play | Dice Rolling | Modular Board | Variable Player Powers,10,1,120,Stronghold Games,"[Thing (id: 1), Thing (id: 5496)]",7.53882,2.5517,6.18095,0.0,29,1.34565,,1623,579,68,,
2018-04-28,189,Die Siedler von Nürnberg,1999,Tanja Donner,Medieval | Negotiation,Klaus Teuber,False,[],[],Catan | Cities: Nürnberg,Catan,4,Dice Rolling | Hand Management | Memory | Trading,10,3,90,KOSMOS,"[Thing (id: 1), Thing (id: 5497), Thing (id: 5499)]",6.96376,2.7778,6.14004,0.0,72,1.31897,,1540,852,74,,
2018-04-28,127127,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,2013,,Card Game | Fantasy | Movies / TV / Radio theme | Novel-based,Ben Stoll | Patrick Sullivan (II),False,[],"[Thing (id: 142374), Thing (id: 167070)]",Cerberus Engine: Middle Earth | Tolkien Games,,5,Deck / Pool Building,15,2,30,Asmodee | Cryptozoic Entertainment,"[Thing (id: 1), Thing (id: 5496)]",6.83156,2.1231,6.15897,0.0,65,1.43994,,2217,1195,116,,
2018-04-28,195314,Herbaceous,2017,Benjamin Shulman | Beth Sobel,Abstract Strategy | Bluffing,Eduardo Baraf | Steve Finn | Keith Matejka,False,[],[Thing (id: 218220)],Crowdfunding: Kickstarter,,4,Press Your Luck | Set Collection,8,1,20,"Dr. Finn's Games | Pencil First Games, LLC | Granna | Pegasus Spiele","[Thing (id: 1), Thing (id: 5499)]",7.23454,1.1818,6.44958,0.0,33,1.11907,,2821,1452,48,,
2018-04-28,244,Circus Maximus,1979,Michael Carroll | Cathy Chastain | Chris White (I),Ancient | Fighting | Racing,Don Greenwood | Michael S. Matheny,False,[],[],Ancient Rome,,8,Action / Movement Programming | Action Point Allowance System | Betting/Wagering | Dice Rolling | Grid Movement | Paper-and-Pencil | Player Elimination | Press Your Luck | Variable Player Powers,12,2,120,The Avalon Hill Game Co | Battleline,"[Thing (id: 1), Thing (id: 5496), Thing (id: 5497)]",6.71019,2.6562,6.15595,0.0,160,1.42606,,2610,1457,139,,
2018-04-28,3236,WildLife,2002,,Animals | Prehistoric,Wolfgang Kramer,False,[],[],Admin: Better Description Needed! | Evolution | Safari,,6,Area Control / Area Influence | Auction/Bidding | Tile Placement,10,2,120,Clementoni | Überplay,"[Thing (id: 1), Thing (id: 5497)]",6.67951,3.1032,6.14655,0.0,126,1.27844,,1625,1326,139,,
2018-04-28,18866,Shear Panic,2005,Paolo Chiari | Gabriela Silveira,Animals,Gordon Lamont | Fraser Lamont,False,[],[],Animals: Sheep,,4,Dice Rolling | Grid Movement | Hand Management | Pattern Building,10,2,45,Fragor Games | 999 Games | Egmont Polska | Mayfair Games | Raven Distribution | Zoch Verlag,"[Thing (id: 1), Thing (id: 5499)]",6.38612,2.2245,6.15731,0.0,392,1.27251,,4851,3470,258,,
2018-04-28,191572,Animals on Board,2016,Alexander Jung,Animals,Wolfgang Sentker | Ralf zur Linde,False,[],[],Noah,,4,Set Collection,8,2,30,"999 Games | Ediciones MasQueOca | eggertspiele | G3 | Korea Boardgames co., Ltd. | Lautapelit.fi | Ludicus | Matagot | Pegasus Spiele | Piatnik | Stronghold Games | Swan Panasia Co., Ltd.","[Thing (id: 1), Thing (id: 5499)]",6.7319,1.4444,6.18097,0.0,18,1.04042,,1903,1340,92,,
2018-04-28,140343,Carnival Zombie,2013,Jocularis,Action / Dexterity | Horror | Renaissance | Zombies,Matteo Santus,False,[],[],Cities: Venice | Tower Defense,,6,Action / Movement Programming | Action Point Allowance System | Area Movement | Co-operative Play | Point to Point Movement | Variable Player Powers,12,1,120,Albe Pavo | Raven Distribution,"[Thing (id: 1), Thing (id: 5496)]",7.23724,3.3208,6.14611,0.0,53,1.45167,,1012,677,35,,
2018-04-28,155695,Age of War,2014,Simon Eckert | Tony Foti,Dice | Medieval,Reiner Knizia,False,[],[Thing (id: 168057)],Asian Theme | Country: Japan,Risk Express,6,Dice Rolling | Press Your Luck | Set Collection,14,2,30,Arclight | cutia.ro | Edge Entertainment | Fantasy Flight Games | Giochi Uniti | Heidelberger Spieleverlag,"[Thing (id: 1), Thing (id: 5499)]",6.43321,1.1263,6.20557,0.0,190,1.27182,,6527,4309,162,,
2018-04-28,634,River Dragons,2000,Pierô | Guillaume Rohmer | Cyril Saint Blancat,Abstract Strategy | Racing,Roberto Fraga,False,[],[],Asian Theme | Kajko i Kokosz,,6,Action / Movement Programming | Point to Point Movement | Simultaneous Action Selection,8,2,30,"Matagot | Asmodee | Asterion Press | Descartes Editeur | Egmont Polska | Eurogames | Surfin' Meeple China | Swan Panasia Co., Ltd.","[Thing (id: 1), Thing (id: 5499)]",6.46615,1.72,6.17246,0.0,200,1.30355,,3353,2748,128,,
2018-04-28,19643,World of Warcraft Trading Card Game,2006,Rebecca Guay-Mitchell | Dave Kendall | Mike Krahulik | Todd McFarlane | Steve Prescott | James Ryman | Chris Seaman | Cyril Van Der Haegen,Card Game | Collectible Components | Fantasy | Video Game Theme,Ben Cichoski | Mike Hummel | Cory Jones | Brian M. Kibler | Daniel Mandel | Matt Place | Patrick Sullivan (II) | Drew Walker (I) | Andrew Wolf,False,[],[],CCGs (Collectible Card Games) | Warcraft,,2,Hand Management | Variable Player Powers,12,2,20,Cryptozoic Entertainment | Upper Deck Entertainment,"[Thing (id: 1), Thing (id: 4667)]",6.68408,2.568,6.15173,0.0,169,1.59646,,2823,1730,243,,
2018-04-28,46007,A Brief History of the World,2009,Peter Dennis,Ancient | Civilization | Medieval | Renaissance | Wargame,Gary Dicken | Steve Kendall | Phil Kendall,False,[],[],Admin: Better Description Needed!,History of the World,6,Area Control / Area Influence,10,3,180,Ragnar Brothers | Spiral Galaxy Games,"[Thing (id: 1), Thing (id: 5497)]",6.96892,2.8736,6.14929,0.0,87,1.39292,,821,849,30,,
2018-04-28,149776,Fireteam Zero,2015,Loïc Muzy | Gary Simpson,Adventure | Fantasy | Fighting | Horror | Miniatures | World War II,Mike Langlois | Christian Leonhard,False,[],"[Thing (id: 156122), Thing (id: 218698), Thing (id: 156121), Thing (id: 218700), Thing (id: 218754), Thing (id: 220456), Thing (id: 220457), Thing (id: 220458), Thing (id: 218755), Thing (id: 218756), Thing (id: 218758), Thing (id: 218759), Thing (id: 241627), Thing (id: 241626)]",Crowdfunding: Kickstarter | Fireteam Zero,,4,Co-operative Play | Deck / Pool Building | Dice Rolling | Storytelling | Variable Player Powers,14,1,90,Emergent Games (II) | dV Giochi | Edge Entertainment | Heidelberger Spieleverlag | Meeple BR Jogos | Play & Win | Ulisses Spiele,"[Thing (id: 1), Thing (id: 5497)]",7.64117,2.619,6.27376,0.0,21,1.4483,,1555,745,28,,
2018-04-28,111148,Würfel Bohnanza,2012,Björn Pertoft,Dice | Farming,Uwe Rosenberg,False,[],[],Bohnanza,,5,Dice Rolling,10,2,45,999 Games | AMIGO,"[Thing (id: 1), Thing (id: 5499)]",6.68592,1.3093,6.19531,0.0,97,1.30958,,2581,1580,52,,
2018-04-28,6887,Hearts,1850,(Uncredited) | Matt Hessler | Marjorie Priceman,Card Game | Movies / TV / Radio theme,(Uncredited),False,[],[],Card Games: Outplay Games | Cartoons: Hanna-Barbera | Celebrities: Walt Disney | Cereal Games | Comics: DC Universe | Games for Dummies | Hearts | Superheroes | Tiledeck | Traditional Card Games | TV Series: Scooby-doo,,7,Trick-taking,8,3,30,(Public Domain) | (Unknown) | Briarpatch | Built-Rite | Creative Child Games | E. E. Fairchild Corporation | eeBoo | Excalibur Electronics | F.X. Schmid | Fundex | General Mills | Hallmark Games | Hoyle Products | International Games | JA-RU Inc. | Oriental Trading Company | Russell Manufacturing Company | ThinkFun | The United States Playing Card Company | Western Publishing Company | Whitman | Whitman Golden Ltd.,"[Thing (id: 1), Thing (id: 5499)]",6.43111,1.7879,6.17697,0.0,264,1.5105,,1650,3158,2,,
2018-04-28,145633,Ascension: Apprentice Edition,2013,,Card Game | Fantasy,John Fiorillo | Justin Gary,False,[],[],Ascension Deck Building Game,Ascension: Deckbuilding Game,2,Card Drafting | Deck / Pool Building | Hand Management,13,2,30,Stone Blade Entertainment,"[Thing (id: 1), Thing (id: 5497)]",7.12277,2.0,6.16812,0.0,43,1.27967,,1971,831,95,,
2018-04-28,1334,Entdecker: Exploring New Horizons,2001,Andreas Steiner | Stephen Graham Walsh,Exploration | Nautical,Klaus Teuber,False,[],[],,Entdecker,4,Area Control / Area Influence | Modular Board | Tile Placement,10,2,90,Competo / Marektoy | KOSMOS | Laser plus | Mayfair Games | Tilsit,"[Thing (id: 1), Thing (id: 5497), Thing (id: 5499)]",6.55805,2.4481,6.14625,0.0,212,1.25181,,2593,1810,207,,
2018-04-28,93724,Black Gold,2011,Luke Radl | Adam Taubenheim,Bluffing | Economic | Exploration,Wilko Manz | Steven Kimball,False,[],[],"Oil, Gas, and Petroleum",Giganten,5,Auction/Bidding | Commodity Speculation,13,2,120,Fantasy Flight Games,"[Thing (id: 1), Thing (id: 5497)]",6.89521,2.5909,6.14521,0.0,66,1.15734,,2097,965,178,,
2018-04-28,27225,Bananagrams,2006,Sandy Nathanson | Aaron Nathanson,Real-time | Word Game,Rena Nathanson | Abe Nathanson,False,[],[],Bananagrams | Solitaire Games,Bananagrams Party | Bananagrams WildTiles | Double Bananagrams | My First Bananagrams | Pick Two!,8,Tile Placement,7,1,15,Bananagrams | KOSMOS | Trefl | Vennerød Forlag AS,"[Thing (id: 1), Thing (id: 5499)]",6.34441,1.3704,6.17429,0.0,324,1.43931,,10688,6035,259,,
2018-04-28,256,Mississippi Queen,1997,Franz Vohwinkel,Nautical | Racing,Werner Hodel,False,[],[Thing (id: 1565)],Country: USA | States: Mississippi,,5,Grid Movement | Modular Board | Pick-up and Deliver,10,3,45,Goldsieber Spiele | Rio Grande Games | Simba Toys,"[Thing (id: 1), Thing (id: 5499)]",6.37332,1.6971,6.15644,0.0,373,1.28491,,4907,3426,263,,
2018-04-28,32944,Neue Heimat,2007,,City Building | Economic,Klaus Zoch,False,[],[],3D Games,The Estates,5,Auction/Bidding,10,2,45,Chili Spiele,"[Thing (id: 1), Thing (id: 5497)]",7.25673,2.6897,6.17221,0.0,58,1.43251,,512,661,12,,
2018-04-28,34297,The Climbers,2008,Konstantin Vohwinkel,Abstract Strategy | Racing,Holger Lanz,False,[],[],3D Games,,5,Modular Board | Tile Placement,8,2,45,Chili Spiele | Simply Complex | Strategic Space,"[Thing (id: 1), Thing (id: 4666), Thing (id: 5499)]",6.91753,1.8851,6.32009,0.0,87,1.24671,,1946,1510,59,,
2018-04-28,10550,Big Boggle,1979,,Real-time | Word Game,Alan Turoff,False,[],[],Boggle | Letter cube games,,8,Pattern Recognition,8,2,10,Palitoy Ltd. | Parker Brothers | Parker Spiele | Winning Moves Games (USA),"[Thing (id: 1), Thing (id: 5499)]",6.84168,1.551,6.14989,0.0,98,1.55699,,1861,1103,80,,
2018-04-28,163,Balderdash,1984,Búi Kristjánsson,Bluffing | Party Game | Word Game,Laura Robinson | Paul Toyne,False,[],[],Balderdash | Dictionary Games,Beyond Balderdash,6,Paper-and-Pencil | Voting,12,2,60,"Barnes & Noble | Canada Games | Casper | Drumond Park Ltd. | The Game Works, Inc. | The Games Gang, LTD | Hasbro | Mattel | Milton Bradley | Parker Brothers | Popular de Juguetes | Schmidt Spiele | Tactic | Target Games | TSR | Vaka-Helgafell | Ventura Games | Western Publishing Company | Weston Group","[Thing (id: 1), Thing (id: 5498)]",6.41555,1.4172,6.18879,0.0,302,1.47666,,6960,4368,269,,
2018-04-28,38713,Time's Up! Edición Amarilla,2008,Peter Sarrett,Humor | Party Game,Peter Sarrett,False,[],[Thing (id: 127647)],Time's Up!,Time's Up!,12,Acting | Memory | Partnerships,0,4,30,Asmodee | Crómola | Morapiaf | Rebel | Repos Production,"[Thing (id: 1), Thing (id: 5498)]",7.41686,1.1333,6.17994,0.0,30,1.40535,,1051,617,7,,
2018-04-28,4491,Cave Troll,2002,Ed Bourelle | Thomas Denmark | Henning Ludvigsen | Brian Schomburg | Patricio Soler,Fantasy,Tom Jolly,False,[],[],Admin: Better Description Needed! | Fantasy Flight Silver Line Games,,4,Action Point Allowance System | Area Control / Area Influence | Hand Management | Point to Point Movement | Variable Player Powers,10,2,45,Edge Entertainment | Fantasy Flight Games | Galakta | Heidelberger Spieleverlag,"[Thing (id: 1), Thing (id: 5496), Thing (id: 5497)]",6.41225,1.9515,6.16035,0.0,309,1.24437,,4790,3172,319,,
2018-04-28,788,Tales of the Arabian Nights,1985,Larry Catalano | Stephen Crane | Ingmar Drewing | Larry Elmore | Jens Haupt | Christopher T. Miller | Steve Weiss,Adventure | Arabian | Fantasy,Brad Freeman | Eric Goldberg | Doug Kaufman | Kevin Maroney | Ken Rolston,False,[],[],Solitaire Games,Tales of the Arabian Nights,6,Point to Point Movement | Storytelling | Trading | Variable Player Powers,12,1,120,West End Games | Edition Erlkönig | Gallimard,"[Thing (id: 1), Thing (id: 5496)]",7.08013,2.443,6.13408,0.0,79,1.6831,,1099,764,47,,
2018-04-28,139033,Archon: Glory & Machination,2013,Antonis Papantoniou | Giota Vorgia,City Building | Economic | Medieval,Nikolas Sakaloglou | Sotirios Tsantilas,False,[],"[Thing (id: 151038), Thing (id: 149881)]",Crowdfunding: Kickstarter,,4,Action / Movement Programming | Deck / Pool Building | Hand Management | Secret Unit Deployment | Worker Placement,12,2,120,Artipia Games,"[Thing (id: 1), Thing (id: 5497)]",7.06394,3.1071,6.1377,0.0,56,1.20414,,1416,747,90,,
2018-04-28,41429,Band of Brothers: Screaming Eagles,2011,Michael Evans (II) | Christopher Ono | Brandon Pennington | Dan Safee,Wargame | World War II,Jim Krohn,False,[],"[Thing (id: 207318), Thing (id: 207446), Thing (id: 153558)]",Band of Brothers | Crowdfunding: Kickstarter,,2,Dice Rolling | Hex-and-Counter | Modular Board,12,2,90,"Worthington Games | Worthington Publishing, LLC","[Thing (id: 1), Thing (id: 4664)]",7.85412,2.7015,6.18391,0.0,67,1.37197,,1326,484,63,,
2018-04-28,1194,Speed Circuit,1971,,Racing | Sports,Thomas M. Divoll | John B. Reilly,False,[],"[Thing (id: 8695), Thing (id: 8696), Thing (id: 8697), Thing (id: 8698), Thing (id: 8765), Thing (id: 18123), Thing (id: 8763), Thing (id: 8762), Thing (id: 8764), Thing (id: 7455), Thing (id: 25877)]",3M Sports Games | Sports: Auto Racing,,6,Action Point Allowance System | Modular Board | Simultaneous Action Selection,12,2,120,3M | The Avalon Hill Game Co | Klee | Sports Illustrated,"[Thing (id: 1), Thing (id: 5497)]",6.88651,2.0726,6.13459,0.0,124,1.41534,,1965,1019,112,,
2018-04-28,75091,Norenberc,2010,Josh Cappel,Economic | Medieval,Andreas Steding,False,[],[Thing (id: 85592)],Cities: Nürnberg,,5,Set Collection | Simultaneous Action Selection | Worker Placement,12,2,90,HUCH! | White Goblin Games,"[Thing (id: 1), Thing (id: 5497)]",6.82164,2.9596,6.12731,0.0,99,1.32089,,1071,976,46,,
2018-04-28,118000,Africana,2012,Franz Vohwinkel,Adventure | Exploration | Travel,Michael Schacht,False,[],[Thing (id: 139163)],Cities: Lagos | Continent: Africa | Country: Nigeria,,4,Card Drafting | Pick-up and Deliver | Point to Point Movement | Set Collection,8,2,60,ABACUSSPIELE | Albi | Filosofia Éditions | Lautapelit.fi | Z-Man Games,"[Thing (id: 1), Thing (id: 5499)]",6.78442,2.0177,6.13955,0.0,113,1.20209,,1551,1115,74,,
2018-04-28,296,Medieval Merchant,1998,Franz Vohwinkel,Economic | Medieval,Christwart Conrad,False,[],[],,Franchise,6,Area Control / Area Influence | Route/Network Building,12,2,90,Goldsieber Spiele | Rio Grande Games,"[Thing (id: 1), Thing (id: 5497)]",6.75345,3.096,6.12638,0.0,125,1.27001,,1473,1087,94,,
2018-04-28,5867,10 Days in Europe,2002,Grafik Studio Krüger | John Kovalic | Max Winter Osterhaus | Cathleen Quinn-Kinney,Educational | Travel,Grafik Studio Krüger | Alan R. Moon | Aaron Weissblum,False,[],[],10 Days in... | Mensa Select,,4,Hand Management | Route/Network Building,10,2,30,Out of the Box Publishing | Schmidt Spiele,"[Thing (id: 1), Thing (id: 5499)]",6.60148,1.3476,6.15023,0.0,164,1.19781,,2000,1666,79,,
2018-04-28,36708,Leader 1,2008,Tony Rochon,Racing | Sports,Christophe Leclercq | Alain Ollier,False,[],[],Admin: Better Description Needed! | Leader 1 | Sports: Bicycle / Cycling,,10,Modular Board | Simulation,12,2,150,Blackrock Games | Ghenos Games | HomoLudicus | Rio Grande Games,"[Thing (id: 1), Thing (id: 5497)]",6.98686,2.5155,6.12406,0.0,97,1.44442,,948,840,24,,
2018-04-28,36888,After the Flood,2008,Peter Dennis,Ancient | Civilization | Fighting,Martin Wallace,False,[],[],Admin: Better Description Needed! | Treefrog Line,,3,Area Control / Area Influence | Area-Impulse | Dice Rolling | Set Collection,13,3,180,Treefrog Games | Warfrog Games,"[Thing (id: 1), Thing (id: 5497)]",6.90052,3.7007,6.12623,0.0,137,1.40539,,1038,893,35,,
2018-04-28,508,Blue Max,1983,Thierry Monter | Steve Venters,Aviation / Flight | Wargame | World War I,Phil Hall | John Harshman,False,[],[],,Blue Max: World War I Air Combat | Canvas Eagles,6,Hex-and-Counter | Simultaneous Action Selection,13,2,60,Diseños Orbitales | GDW Games | Oriflam | Stratelibri,"[Thing (id: 1), Thing (id: 4664)]",7.12143,2.2581,6.13164,0.0,93,1.43243,,1158,749,40,,
2018-04-28,124968,Dungeon Command: Tyranny of Goblins,2012,,Card Game | Fantasy | Miniatures,Chris Dupuis | Peter Lee | Kevin Tatroe | Rodney Thompson,False,[],"[Thing (id: 128933), Thing (id: 174110), Thing (id: 174113), Thing (id: 174112), Thing (id: 174111)]",Dungeon Command | Dungeons & Dragons | Goblins,,4,Action Point Allowance System | Area Movement | Campaign / Battle Card Driven | Hand Management,12,2,90,Wizards of the Coast,"[Thing (id: 1), Thing (id: 4667)]",7.42483,2.7179,6.14339,0.0,39,1.28439,,1838,611,39,,
2018-04-28,157789,Pandemic: Contagion,2014,Marie-Elaine Bérubé | Josh Cappel | Philippe Guérin | Marie-Eve Joly | Chris Quilliams,Card Game | Medical,Carey Grayson,False,[],[],Bacteria | Pandemic,,5,Area Control / Area Influence | Hand Management,14,2,30,Asmodee | Asterion Press | Filosofia Éditions | Hobby Japan | Z-Man Games,"[Thing (id: 1), Thing (id: 5499)]",6.48268,1.9,6.16072,0.0,80,1.30452,,5185,2417,167,,
2018-04-28,32116,Airships,2007,Jo Hartwig,Aviation / Flight | Dice | Industry / Manufacturing,Andreas Seyfarth,False,[],[],,,4,Card Drafting | Dice Rolling | Set Collection,10,2,60,Queen Games | Corfix | G3,"[Thing (id: 1), Thing (id: 5499)]",6.41591,1.866,6.1386,0.0,321,1.19778,,2758,2519,182,,
2018-04-28,140717,Progress: Evolution of Technology,2014,David J. Coffey | Kristi Harmon | David Szilagyi,Card Game | Civilization,Agnieszka Kopera | Andrei Novac,False,[],"[Thing (id: 168610), Thing (id: 168611), Thing (id: 168612)]",Crowdfunding: Giochistarter | Crowdfunding: Kickstarter,,5,Action Point Allowance System | Card Drafting | Hand Management,12,1,90,NSKN Games | Heidelberger Spieleverlag | Hobby World | Intrafin Games,"[Thing (id: 1), Thing (id: 5497)]",6.62437,2.4271,6.14385,0.0,96,1.43045,,2470,1539,188,,
2018-04-28,1262,Axis & Allies: Pacific,2001,Bill Concannon,Wargame | World War II,"Stephen Baker | Rob Daviau | Larry Harris, Jr.",False,[],[],Asian Theme | Axis & Allies | Country: Japan,,3,Area Control / Area Influence | Area Movement | Partnerships,12,2,240,"Avalon Hill Games, Inc.","[Thing (id: 1), Thing (id: 4664)]",6.67183,2.871,6.14942,0.0,186,1.48414,,3049,1805,206,,
2018-04-28,7865,10 Days in Africa,2003,John Kovalic | Cathleen Quinn-Kinney,Educational | Travel,Alan R. Moon | Aaron Weissblum,False,[],[],10 Days in... | Continent: Africa | Mensa Select,,4,Hand Management | Route/Network Building | Tile Placement,10,2,25,Beautiful Africa | GrapevineStar Media | Out of the Box Publishing,"[Thing (id: 1), Thing (id: 5499)]",6.56566,1.3868,6.14024,0.0,212,1.17738,,2039,1792,81,,
2018-04-28,1037,Deadlands: Doomtown,1998,Melissa Benson | Edward Fetterman | Dan Frazier | Anthony Grabski | Paul Herbert | Heather Hudson | Todd Lockwood | William O'Connor | Paolo Parente | Bryon Wackwitz,American West | Card Game | City Building | Collectible Components | Fantasy | Fighting | Horror,Dave Williams (II),False,[],[Thing (id: 128787)],CCGs (Collectible Card Games) | From RPG books to board games | The Weird West (BGG Family),Doomtown: Reloaded,6,Hand Management | Modular Board | Variable Player Powers,10,2,45,Alderac Entertainment Group | Five Rings Publishing Group | Pinnacle Entertainment Group | Wizards of the Coast,"[Thing (id: 1), Thing (id: 4667)]",7.2884,3.0169,6.12155,0.0,59,1.63847,,880,620,98,,
2018-04-28,198487,Smash Up: Cease and Desist,2016,Gong Studios | Alberto Tavira | Francisco Rico Torres,Card Game | Fantasy,Paul Peterson,False,[],[],Smash Up,,2,Area Control / Area Influence | Hand Management | Variable Player Powers | Worker Placement,0,2,45,Alderac Entertainment Group | Pegasus Spiele,[Thing (id: 1)],7.61639,3.0,6.30237,0.0,1,1.33757,,3226,735,19,,
2018-04-28,37120,Pack & Stack,2008,Michael Menzel | Anke Pohl | Thilo Rick,Action / Dexterity | Puzzle | Real-time,Bernd Eisenstein,False,[],[],3D Games,,6,Simultaneous Action Selection,10,3,45,999 Games | Albi | Competo / Marektoy | Hobby World | HomoLudicus | IELLO | Kaissa Chess & Games | KOSMOS | Mayfair Games | Smart Ltd,"[Thing (id: 1), Thing (id: 5499)]",6.43257,1.2844,6.14471,0.0,211,1.24993,,2742,2605,74,,
2018-04-28,805,Buffy the Vampire Slayer: The Game,2000,,Horror | Movies / TV / Radio theme,Rob Daviau | Bill Sabram | Craig Van Ness,False,[],[],Admin: Better Description Needed! | TV Series:  Buffy the Vampire Slayer | Vampires,,5,Partnerships | Role Playing | Roll / Spin and Move | Variable Player Powers,12,2,90,Hasbro | Milton Bradley,"[Thing (id: 1), Thing (id: 5496)]",6.63465,1.9934,6.13424,0.0,151,1.38885,,2683,1562,197,,
2018-04-28,195043,Welcome Back to the Dungeon,2016,Paul Mafayon,Bluffing | Card Game | Fantasy | Fighting,Antoine Bauza | Masato Uesugi,False,[],"[Thing (id: 211083), Thing (id: 193533)]",IELLO: Mini Games,Dungeon of Mandom VIII,4,Memory | Player Elimination | Press Your Luck,10,2,30,Devir | IELLO | Mancalamaro | Portal Games | uplay.it edizioni,"[Thing (id: 1), Thing (id: 5499)]",6.96726,1.2381,6.32632,0.0,21,1.1272,,3851,1490,50,,
2018-04-28,70519,Cruel Necessity,2013,Tim Allen | Vinh Ha,Civil War | Pike and Shot | Political | Religious | Renaissance | Wargame,John Welch,False,[],[],English Civil War | Solitaire Games | Victory Point Games States of Siege Series,,1,Action Point Allowance System | Campaign / Battle Card Driven | Dice Rolling | Point to Point Movement,13,1,60,Victory Point Games,"[Thing (id: 1), Thing (id: 4664)]",7.55589,2.7895,6.15244,0.0,57,1.29379,,1391,555,57,,
2018-04-28,71655,Wok Star,2010,Ryan Goldsberry,Real-time,Tim Fowers,False,[],[Thing (id: 165846)],Asian Theme | Crowdfunding: Kickstarter | Food / Cooking | Solitaire Games,,4,Co-operative Play | Dice Rolling | Simultaneous Action Selection | Variable Player Powers,10,1,60,Fowers Games | Gabob LLC | Game Salute,"[Thing (id: 1), Thing (id: 5499)]",6.7991,2.0339,6.11279,0.0,59,1.33309,,1527,976,103,,
2018-04-28,8490,Age of Napoleon,2003,Franz Vohwinkel,Napoleonic | Wargame,Renaud Verlaque,False,[],[],,,2,Area Movement | Campaign / Battle Card Driven | Dice Rolling | Simulation,12,2,360,Mayfair Games | Phalanx Games B.V.,"[Thing (id: 1), Thing (id: 4664)]",6.86632,3.1648,6.12648,0.0,176,1.61664,,2124,1058,173,,
2018-04-28,162,The Awful Green Things From Outer Space,1979,Carl Anderson | Jeffrey D. George | Beverly Hale | Tom Wham,Science Fiction | Wargame,Tom Wham,False,[],"[Thing (id: 61570), Thing (id: 61571)]",Aliens | Magazine: Dragon | Video Tape Box Games,,2,Area Movement | Dice Rolling,12,2,90,Grow Jogos e Brinquedos | Steve Jackson Games | TSR,"[Thing (id: 1), Thing (id: 5496)]",6.48449,1.8619,6.13894,0.0,268,1.40079,,4131,2345,166,,
